BLACK_CARPET,0,"blackcarpet,carpet:black"
BLACK_CONCRETE,0,blackconcrete
BLACK_CONCRETE_POWDER,0,blackconcretepowder
BLACK_DYE,0,blackdye
BLACK_GLAZED_TERRACOTTA,0,blackglazedterracotta
BLACK_SHULKER_BOX,0,blackshulkerbox
BLACK_STAINED_GLASS,0,blackstainedglass
BLACK_STAINED_GLASS_PANE,0,blackstainedglasspane
BLACK_TERRACOTTA,0,blackterracotta
BLACK_WALL_BANNER,0,blackwallbanner
BLACK_WOOL,0,"blackwool,wool:black"
BLACKSTONE,0,blackstone
BLACKSTONE_SLAB,0,"blackstoneslab,slab:blackstone"
BLACKSTONE_STAIRS,0,"blackstonestairs,stairs:blackstone"
BLACKSTONE_WALL,0,blackstonewall
BLAST_FURNACE,0,blastfurnace
BLAZE_POWDER,0,blazepowder
BLAZE_ROD,0,blazerod
BLAZE_SPAWN_EGG,0,"blazespawnegg,egg:blaze"
BLUE_BANNER,0,bluebanner
BLUE_BED,0,bluebed
BLUE_CANDLE,0,bluecandle
BLUE_CANDLE_CAKE,0,bluecandlecake
BLUE_CARPET,0,"bluecarpet,carpet:blue"
BLUE_CONCRETE,0,blueconcrete
BLUE_CONCRETE_POWDER,0,blueconcretepowder
BLUE_DYE,0,bluedye
BLUE_GLAZED_TERRACOTTA,0,blueglazedterracotta
BLUE_ICE,0,blueice
BLUE_ORCHID,0,blueorchid
BLUE_SHULKER_BOX,0,blueshulkerbox
BLUE_STAINED_GLASS,0,bluestainedglass
BLUE_STAINED_GLASS_PANE,0,bluestainedglasspane
BLUE_TERRACOTTA,0,blueterracotta
BLUE_WALL_BANNER,0,bluewallbanner
BLUE_WOOL,0,"bluewool,wool:blue"
BONE,0,bone
BONE_BLOCK,0,boneblock
BONE_MEAL,0,bonemeal
BOOK,0,book
BOOKSHELF,0,bookshelf
BOW,0,bow
BOWL,0,bowl
BRAIN_CORAL,0,braincoral
BRAIN_CORAL_BLOCK,0,braincoralblock
BRAIN_CORAL_FAN,0,braincoralfan
BRAIN_CORAL_WALL_FAN,0,braincoralwallfan
BREAD,0,bread
BREWING_STAND,0,brewingstand
BRICK,0,brick
BRICK_SLAB,0,"brickslab,slab:brick"
BRICK_STAIRS,0,"brickstairs,stairs:brick"
BRICK_WALL,0,brickwall
BRICKS,0,bricks
BROWN_BANNER,0,brownbanner
BROWN_BED,0,brownbed
BROWN_CANDLE,0,browncandle
BROWN_CANDLE_CAKE,0,browncandlecake
BROWN_CARPET,0,"browncarpet,carpet:brown"
BROWN_CONCRETE,0,brownconcrete
BROWN_CONCRETE_POWDER,0,brownconcretepowder
BROWN_DYE,0,browndye
BROWN_GLAZED_TERRACOTTA,0,brownglazedterracotta
BROWN_MUSHROOM,0,brownmushroom
BROWN_MUSHROOM_BLOCK,0,brownmushroomblock
BROWN_SHULKER_BOX,0,brownshulkerbox
BROWN_STAINED_GLASS,0,brownstainedglass
BROWN_STAINED_GLASS_PANE,0,brownstainedglasspane
BROWN_TERRACOTTA,0,brownterracotta
BROWN_WALL_BANNER,0,brownwallbanner
BROWN_WOOL,0,"brownwool,wool:brown"
BUBBLE_COLUMN,0,bubblecolumn
BUBBLE_CORAL,0,bubblecoral
BUBBLE_CORAL_BLOCK,0,bubblecoralblock
BUBBLE_CORAL_FAN,0,bubblecoralfan
BUBBLE_CORAL_WALL_FAN,0,bubblecoralwallfan
BUCKET,0,bucket
BUDDING_AMETHYST,0,buddingamethyst
BUNDLE,0,bundle
CACTUS,0,cactus
CAKE,0,cake
CALCITE,0,calcite
CAMPFIRE,0,campfire
CANDLE,0,candle
CANDLE_CAKE,0,candlecake
CARROT,0,carrot
CARROT_ON_A_STICK,0,carrotonastick
CARROTS,0,carrots
CARTOGRAPHY_TABLE,0,cartographytable
CARVED_PUMPKIN,0,carvedpumpkin
CAT_SPAWN_EGG,0,"catspawnegg,egg:cat"
CAULDRON,0,cauldron
CAVE_AIR,0,caveair
CAVE_SPIDER_SPAWN_EGG,0,"cavespiderspawnegg,egg:cave_spider"
CAVE_VINES,0,cavevines
CAVE_VINES_PLANT,0,cavevinesplant
CHAIN,0,chain
CHAIN_COMMAND_BLOCK,0,chaincommandblock
CHAINMAIL_BOOTS,0,chainmailboots
CHAINMAIL_CHESTPLATE,0,chainmailchestplate
CHAINMAIL_HELMET,0,chainmailhelmet
CHAINMAIL_LEGGINGS,0,chainmailleggings
CHARCOAL,0,charcoal
CHEST,0,chest
CHEST_MINECART,0,chestminecart
CHICKEN,0,chicken
CHICKEN_SPAWN_EGG,0,"chickenspawnegg,egg:chicken"
CHIPPED_ANVIL,0,chippedanvil
CHISELED_DEEPSLATE,0,chiseleddeepslate
CHISELED_NETHER_BRICKS,0,chiselednetherbricks
CHISELED_POLISHED_BLACKSTONE,0,chiseledpolishedblackstone
CHISELED_QUARTZ_BLOCK,0,chiseledquartzblock
CHISELED_RED_SANDSTONE,0,chiseledredsandstone
CHISELED_SANDSTONE,0,chiseledsandstone
CHISELED_STONE_BRICKS,0,chiseledstonebricks
CHORUS_FLOWER,0,chorusflower
CHORUS_FRUIT,0,chorusfruit
CHORUS_PLANT,0,chorusplant
CLAY,0,clay
CLAY_BALL,0,clayball
CLOCK,0,clock
COAL,0,coal
COAL_BLOCK,0,coalblock
COAL_ORE,0,"coalore,ore:coal"
COARSE_DIRT,0,coarsedirt
COBBLED_DEEPSLATE,0,cobbleddeepslate
COBBLED_DEEPSLATE_SLAB,0,"cobbleddeepslateslab,slab:cobbled_deepslate"
COBBLED_DEEPSLATE_STAIRS,0,"cobbleddeepslatestairs,stairs:cobbled_deepslate"
COBBLED_DEEPSLATE_WALL,0,cobbleddeepslatewall
COBBLESTONE,0,cobblestone
COBBLESTONE_SLAB,0,"cobblestoneslab,slab:cobblestone"
COBBLESTONE_STAIRS,0,"cobblestonestairs,stairs:cobblestone"
COBBLESTONE_WALL,0,cobblestonewall
COBWEB,0,cobweb
COCOA,0,cocoa
COCOA_BEANS,0,cocoabeans
COD,0,cod
COD_BUCKET,0,codbucket
COD_SPAWN_EGG,0,"codspawnegg,egg:cod"
COMMAND_BLOCK,0,commandblock
COMMAND_BLOCK_MINECART,0,commandblockminecart
COMPARATOR,0,comparator
COMPASS,0,compass
COMPOSTER,0,composter
CONDUIT,0,conduit
COOKED_BEEF,0,cookedbeef
COOKED_CHICKEN,0,cookedchicken
COOKED_COD,0,cookedcod
COOKED_MUTTON,0,cookedmutton
COOKED_PORKCHOP,0,cookedporkchop
COOKED_RABBIT,0,cookedrabbit
COOKED_SALMON,0,cookedsalmon
COOKIE,0,cookie
COPPER_BLOCK,0,copperblock
COPPER_INGOT,0,copperingot
COPPER_ORE,0,"copperore,ore:copper"
CORNFLOWER,0,cornflower
COW_SPAWN_EGG,0,"cowspawnegg,egg:cow"
CRACKED_DEEPSLATE_BRICKS,0,crackeddeepslatebricks
CRACKED_DEEPSLATE_TILES,0,crackeddeepslatetiles
CRACKED_NETHER_BRICKS,0,crackednetherbricks
CRACKED_POLISHED_BLACKSTONE_BRICKS,0,crackedpolishedblackstonebricks
CRACKED_STONE_BRICKS,0,crackedstonebricks
CRAFTING_TABLE,0,craftingtable
CREEPER_BANNER_PATTERN,0,creeperbannerpattern
CREEPER_HEAD,0,creeperhead
CREEPER_SPAWN_EGG,0,"creeperspawnegg,egg:creeper"
CREEPER_WALL_HEAD,0,creeperwallhead
CRIMSON_BUTTON,0,crimsonbutton
CRIMSON_DOOR,0,"crimsondoor,door:crimson"
CRIMSON_FENCE,0,crimsonfence
CRIMSON_FENCE_GATE,0,crimsonfencegate
CRIMSON_FUNGUS,0,crimsonfungus
CRIMSON_HYPHAE,0,crimsonhyphae
CRIMSON_NYLIUM,0,crimsonnylium
CRIMSON_PLANKS,0,crimsonplanks
CRIMSON_PRESSURE_PLATE,0,crimsonpressureplate
CRIMSON_ROOTS,0,crimsonroots
CRIMSON_SIGN,0,crimsonsign
CRIMSON_SLAB,0,"crimsonslab,slab:crimson"
CRIMSON_STAIRS,0,"crimsonstairs,stairs:crimson"
CRIMSON_STEM,0,crimsonstem
CRIMSON_TRAPDOOR,0,crimsontrapdoor
CRIMSON_WALL_SIGN,0,crimsonwallsign
CROSSBOW,0,crossbow
CRYING_OBSIDIAN,0,cryingobsidian
CUT_COPPER,0,cutcopper
CUT_COPPER_SLAB,0,"cutcopperslab,slab:cut_copper"
CUT_COPPER_STAIRS,0,"cutcopperstairs,stairs:cut_copper"
CUT_RED_SANDSTONE,0,cutredsandstone
CUT_RED_SANDSTONE_SLAB,0,"cutredsandstoneslab,slab:cut_red_sandstone"
CUT_SANDSTONE,0,cutsandstone
CUT_SANDSTONE_SLAB,0,"cutsandstoneslab,slab:cut_sandstone"
CYAN_BANNER,0,cyanbanner
CYAN_BED,0,cyanbed
CYAN_CANDLE,0,cyancandle
CYAN_CANDLE_CAKE,0,cyancandlecake
CYAN_CARPET,0,"cyancarpet,carpet:cyan"
CYAN_CONCRETE,0,cyanconcrete
CYAN_CONCRETE_POWDER,0,cyanconcretepowder
CYAN_DYE,0,cyandye
CYAN_GLAZED_TERRACOTTA,0,cyanglazedterracotta
CYAN_SHULKER_BOX,0,cyanshulkerbox
CYAN_STAINED_GLASS,0,cyanstainedglass
CYAN_STAINED_GLASS_PANE,0,cyanstainedglasspane
CYAN_TERRACOTTA,0,cyanterracotta
CYAN_WALL_BANNER,0,cyanwallbanner
CYAN_WOOL,0,"cyanwool,wool:cyan"
DAMAGED_ANVIL,0,damagedanvil
DANDELION,0,dandelion
DARK_OAK_BOAT,0,darkoakboat
DARK_OAK_BUTTON,0,darkoakbutton
DARK_OAK_DOOR,0,"darkoakdoor,door:dark_oak"
DARK_OAK_FENCE,0,darkoakfence
DARK_OAK_FENCE_GATE,0,darkoakfencegate
DARK_OAK_LEAVES,0,darkoakleaves
DARK_OAK_LOG,0,darkoaklog
DARK_OAK_PLANKS,0,darkoakplanks
DARK_OAK_PRESSURE_PLATE,0,darkoakpressureplate
DARK_OAK_SAPLING,0,darkoaksapling
DARK_OAK_SIGN,0,darkoaksign
DARK_OAK_SLAB,0,"darkoakslab,slab:dark_oak"
DARK_OAK_STAIRS,0,"darkoakstairs,stairs:dark_oak"
DARK_OAK_TRAPDOOR,0,darkoaktrapdoor
DARK_OAK_WALL_SIGN,0,darkoakwallsign
DARK_OAK_WOOD,0,"darkoakwood,wood:dark_oak"
DARK_PRISMARINE,0,darkprismarine
DARK_PRISMARINE_SLAB,0,"darkprismarineslab,slab:dark_prismarine"
DARK_PRISMARINE_STAIRS,0,"darkprismarinestairs,stairs:dark_prismarine"
DAYLIGHT_DETECTOR,0,daylightdetector
DEAD_BRAIN_CORAL,0,deadbraincoral
DEAD_BRAIN_CORAL_BLOCK,0,deadbraincoralblock
DEAD_BRAIN_CORAL_FAN,0,deadbraincoralfan
DEAD_BRAIN_CORAL_WALL_FAN,0,deadbraincoralwallfan
DEAD_BUBBLE_CORAL,0,deadbubblecoral
DEAD_BUBBLE_CORAL_BLOCK,0,deadbubblecoralblock
DEAD_BUBBLE_CORAL_FAN,0,deadbubblecoralfan
DEAD_BUBBLE_CORAL_WALL_FAN,0,deadbubblecoralwallfan
DEAD_BUSH,0,deadbush
DEAD_FIRE_CORAL,0,deadfirecoral
DEAD_FIRE_CORAL_BLOCK,0,deadfirecoralblock
DEAD_FIRE_CORAL_FAN,0,deadfirecoralfan
DEAD_FIRE_CORAL_WALL_FAN,0,deadfirecoralwallfan
DEAD_HORN_CORAL,0,deadhorncoral
DEAD_HORN_CORAL_BLOCK,0,deadhorncoralblock
DEAD_HORN_CORAL_FAN,0,deadhorncoralfan
DEAD_HORN_CORAL_WALL_FAN,0,deadhorncoralwallfan
DEAD_TUBE_CORAL,0,deadtubecoral
DEAD_TUBE_CORAL_BLOCK,0,deadtubecoralblock
DEAD_TUBE_CORAL_FAN,0,deadtubecoralfan
DEAD_TUBE_CORAL_WALL_FAN,0,deadtubecoralwallfan
DEBUG_STICK,0,debugstick
DEEPSLATE,0,deepslate
DEEPSLATE_BRICK_SLAB,0,"deepslatebrickslab,slab:deepslate_brick"
DEEPSLATE_BRICK_STAIRS,0,"deepslatebrickstairs,stairs:deepslate_brick"
DEEPSLATE_BRICK_WALL,0,deepslatebrickwall
DEEPSLATE_BRICKS,0,deepslatebricks
DEEPSLATE_COAL_ORE,0,"deepslatecoalore,ore:deepslate_coal"
DEEPSLATE_COPPER_ORE,0,"deepslatecopperore,ore:deepslate_copper"
DEEPSLATE_DIAMOND_ORE,0,"deepslatediamondore,ore:deepslate_diamond"
DEEPSLATE_EMERALD_ORE,0,"deepslateemeraldore,ore:deepslate_emerald"
DEEPSLATE_GOLD_ORE,0,"deepslategoldore,ore:deepslate_gold"
DEEPSLATE_IRON_ORE,0,"deepslateironore,ore:deepslate_iron"
DEEPSLATE_LAPIS_ORE,0,"deepslatelapisore,ore:deepslate_lapis"
DEEPSLATE_REDSTONE_ORE,0,"deepslateredstoneore,deepslate_redstone:ore,ore:deepslate_redstone"
DEEPSLATE_TILE_SLAB,0,"deepslatetileslab,slab:deepslate_tile"
DEEPSLATE_TILE_STAIRS,0,"deepslatetilestairs,stairs:deepslate_tile"
DEEPSLATE_TILE_WALL,0,deepslatetilewall
DEEPSLATE_TILES,0,deepslatetiles
DETECTOR_RAIL,0,detectorrail
DIAMOND,0,diamond
DIAMOND_AXE,0,diamondaxe
DIAMOND_BLOCK,0,diamondblock
DIAMOND_BOOTS,0,diamondboots
DIAMOND_CHESTPLATE,0,diamondchestplate
DIAMOND_HELMET,0,diamondhelmet
DIAMOND_HOE,0,diamondhoe
DIAMOND_HORSE_ARMOR,0,diamondhorsearmor
DIAMOND_LEGGINGS,0,diamondleggings
DIAMOND_ORE,0,"diamondore,ore:diamond"
DIAMOND_PICKAXE,0,diamondpickaxe
DIAMOND_SHOVEL,0,diamondshovel
DIAMOND_SWORD,0,diamondsword
DIORITE,0,diorite
DIORITE_SLAB,0,"dioriteslab,slab:diorite"
DIORITE_STAIRS,0,"dioritestairs,stairs:diorite"
DIORITE_WALL,0,dioritewall
DIRT,0,dirt
DIRT_PATH,0,dirtpath
DISPENSER,0,dispenser
DOLPHIN_SPAWN_EGG,0,"dolphinspawnegg,egg:dolphin"
DONKEY_SPAWN_EGG,0,"donkeyspawnegg,egg:donkey"
DRAGON_BREATH,0,dragonbreath
DRAGON_EGG,0,dragonegg
DRAGON_HEAD,0,dragonhead
DRAGON_WALL_HEAD,0,dragonwallhead
DRIED_KELP,0,driedkelp
DRIED_KELP_BLOCK,0,driedkelpblock
DRIPSTONE_BLOCK,0,dripstoneblock
DROPPER,0,dropper
DROWNED_SPAWN_EGG,0,"drownedspawnegg,egg:drowned"
EGG,0,egg
ELDER_GUARDIAN_SPAWN_EGG,0,"elderguardianspawnegg,egg:elder_guardian"
ELYTRA,0,elytra
EMERALD,0,emerald
EMERALD_BLOCK,0,emeraldblock
EMERALD_ORE,0,"emeraldore,ore:emerald"
ENCHANTED_BOOK,0,enchantedbook
ENCHANTED_GOLDEN_APPLE,0,enchantedgoldenapple
ENCHANTING_TABLE,0,enchantingtable
END_CRYSTAL,0,endcrystal
END_GATEWAY,0,endgateway
END_PORTAL,0,endportal
END_PORTAL_FRAME,0,endportalframe
END_ROD,0,endrod
END_STONE,0,endstone
END_STONE_BRICK_SLAB,0,"endstonebrickslab,slab:end_stone_brick"
END_STONE_BRICK_STAIRS,0,"endstonebrickstairs,stairs:end_stone_brick"
END_STONE_BRICK_WALL,0,endstonebrickwall
END_STONE_BRICKS,0,endstonebricks
ENDER_CHEST,0,enderchest
ENDER_EYE,0,endereye
ENDER_PEARL,0,enderpearl
ENDERMAN_SPAWN_EGG,0,"endermanspawnegg,egg:enderman"
ENDERMITE_SPAWN_EGG,0,"endermitespawnegg,egg:endermite"
EVOKER_SPAWN_EGG,0,"evokerspawnegg,egg:evoker"
EXPERIENCE_BOTTLE,0,experiencebottle
EXPOSED_COPPER,0,exposedcopper
EXPOSED_CUT_COPPER,0,exposedcutcopper
EXPOSED_CUT_COPPER_SLAB,0,"exposedcutcopperslab,slab:exposed_cut_copper"
EXPOSED_CUT_COPPER_STAIRS,0,"exposedcutcopperstairs,stairs:exposed_cut_copper"
FARMLAND,0,farmland
FEATHER,0,feather
FERMENTED_SPIDER_EYE,0,fermentedspidereye
FERN,0,fern
FILLED_MAP,0,filledmap
FIRE,0,fire
FIRE_CHARGE,0,firecharge
FIRE_CORAL,0,firecoral
FIRE_CORAL_BLOCK,0,firecoralblock
FIRE_CORAL_FAN,0,firecoralfan
FIRE_CORAL_WALL_FAN,0,firecoralwallfan
FIREWORK_ROCKET,0,fireworkrocket
FIREWORK_STAR,0,fireworkstar
FISHING_ROD,0,fishingrod
FLETCHING_TABLE,0,fletchingtable
FLINT,0,flint
FLINT_AND_STEEL,0,flintandsteel
FLOWER_BANNER_PATTERN,0,flowerbannerpattern
FLOWER_POT,0,flowerpot
FLOWERING_AZALEA,0,floweringazalea
FLOWERING_AZALEA_LEAVES,0,floweringazalealeaves
FOX_SPAWN_EGG,0,"foxspawnegg,egg:fox"
FROSTED_ICE,0,frostedice
FURNACE,0,furnace
FURNACE_MINECART,0,furnaceminecart
GHAST_SPAWN_EGG,0,"ghastspawnegg,egg:ghast"
GHAST_TEAR,0,ghasttear
GILDED_BLACKSTONE,0,gildedblackstone
GLASS,0,glass
GLASS_BOTTLE,0,glassbottle
GLASS_PANE,0,glasspane
GLISTERING_MELON_SLICE,0,glisteringmelonslice
GLOBE_BANNER_PATTERN,0,globebannerpattern
GLOW_BERRIES,0,glowberries
GLOW_INK_SAC,0,glowinksac
GLOW_ITEM_FRAME,0,glowitemframe
GLOW_LICHEN,0,glowlichen
GLOW_SQUID_SPAWN_EGG,0,"glowsquidspawnegg,egg:glow_squid"
GLOWSTONE,0,glowstone
GLOWSTONE_DUST,0,glowstonedust
GOAT_SPAWN_EGG,0,"goatspawnegg,egg:goat"
GOLD_BLOCK,0,goldblock
GOLD_INGOT,0,goldingot
GOLD_NUGGET,0,goldnugget
GOLD_ORE,0,"goldore,ore:gold"
GOLDEN_APPLE,0,goldenapple
GOLDEN_AXE,0,goldenaxe
GOLDEN_BOOTS,0,goldenboots
GOLDEN_CARROT,0,goldencarrot
GOLDEN_CHESTPLATE,0,goldenchestplate
GOLDEN_HELMET,0,goldenhelmet
GOLDEN_HOE,0,goldenhoe
GOLDEN_HORSE_ARMOR,0,goldenhorsearmor
GOLDEN_LEGGINGS,0,goldenleggings
GOLDEN_PICKAXE,0,goldenpickaxe
GOLDEN_SHOVEL,0,goldenshovel
GOLDEN_SWORD,0,goldensword
GRANITE,0,granite
GRANITE_SLAB,0,"graniteslab,slab:granite"
GRANITE_STAIRS,0,"granitestairs,stairs:granite"
GRANITE_WALL,0,granitewall
GRASS,0,grass
GRASS_BLOCK,0,grassblock
GRAVEL,0,gravel
GRAY_BANNER,0,graybanner
GRAY_BED,0,graybed
GRAY_CANDLE,0,graycandle
GRAY_CANDLE_CAKE,0,graycandlecake
GRAY_CARPET,0,"graycarpet,carpet:gray"
GRAY_CONCRETE,0,grayconcrete
GRAY_CONCRETE_POWDER,0,grayconcretepowder
GRAY_DYE,0,graydye
GRAY_GLAZED_TERRACOTTA,0,grayglazedterracotta
GRAY_SHULKER_BOX,0,grayshulkerbox
GRAY_STAINED_GLASS,0,graystainedglass
GRAY_STAINED_GLASS_PANE,0,graystainedglasspane
GRAY_TERRACOTTA,0,grayterracotta
GRAY_WALL_BANNER,0,graywallbanner
GRAY_WOOL,0,"graywool,wool:gray"
GREEN_BANNER,0,greenbanner
GREEN_BED,0,greenbed
GREEN_CANDLE,0,greencandle
GREEN_CANDLE_CAKE,0,greencandlecake
GREEN_CARPET,0,"greencarpet,carpet:green"
GREEN_CONCRETE,0,greenconcrete
GREEN_CONCRETE_POWDER,0,greenconcretepowder
GREEN_DYE,0,greendye
GREEN_GLAZED_TERRACOTTA,0,greenglazedterracotta
GREEN_SHULKER_BOX,0,greenshulkerbox
GREEN_STAINED_GLASS,0,greenstainedglass
GREEN_STAINED_GLASS_PANE,0,greenstainedglasspane
GREEN_TERRACOTTA,0,greenterracotta
GREEN_WALL_BANNER,0,greenwallbanner
GREEN_WOOL,0,"greenwool,wool:green"
GRINDSTONE,0,grindstone
GUARDIAN_SPAWN_EGG,0,"guardianspawnegg,egg:guardian"
GUNPOWDER,0,gunpowder
HANGING_ROOTS,0,hangingroots
HAY_BLOCK,0,hayblock
HEART_OF_THE_SEA,0,heartofthesea
HEAVY_WEIGHTED_PRESSURE_PLATE,0,heavyweightedpressureplate
HOGLIN_SPAWN_EGG,0,"hoglinspawnegg,egg:hoglin"
HONEY_BLOCK,0,honeyblock
HONEY_BOTTLE,0,honeybottle
HONEYCOMB,0,honeycomb
HONEYCOMB_BLOCK,0,honeycombblock
HOPPER,0,hopper
HOPPER_MINECART,0,hopperminecart
HORN_CORAL,0,horncoral
HORN_CORAL_BLOCK,0,horncoralblock
HORN_CORAL_FAN,0,horncoralfan
HORN_CORAL_WALL_FAN,0,horncoralwallfan
HORSE_SPAWN_EGG,0,"horsespawnegg,egg:horse"
HUSK_SPAWN_EGG,0,"huskspawnegg,egg:husk"
ICE,0,ice
INFESTED_CHISELED_STONE_BRICKS,0,infestedchiseledstonebricks
INFESTED_COBBLESTONE,0,infestedcobblestone
INFESTED_CRACKED_STONE_BRICKS,0,infestedcrackedstonebricks
INFESTED_DEEPSLATE,0,infesteddeepslate
INFESTED_MOSSY_STONE_BRICKS,0,infestedmossystonebricks
INFESTED_STONE,0,infestedstone
INFESTED_STONE_BRICKS,0,infestedstonebricks
INK_SAC,0,inksac
IRON_AXE,0,ironaxe
IRON_BARS,0,ironbars
IRON_BLOCK,0,ironblock
IRON_BOOTS,0,ironboots
IRON_CHESTPLATE,0,ironchestplate
IRON_DOOR,0,"irondoor,door:iron"
IRON_HELMET,0,ironhelmet
IRON_HOE,0,ironhoe
IRON_HORSE_ARMOR,0,ironhorsearmor
IRON_INGOT,0,ironingot
IRON_LEGGINGS,0,ironleggings
IRON_NUGGET,0,ironnugget
IRON_ORE,0,"ironore,ore:iron"
IRON_PICKAXE,0,ironpickaxe
IRON_SHOVEL,0,ironshovel
IRON_SWORD,0,ironsword
IRON_TRAPDOOR,0,irontrapdoor
ITEM_FRAME,0,itemframe
JACK_O_LANTERN,0,jackolantern
JIGSAW,0,jigsaw
JUKEBOX,0,jukebox
JUNGLE_BOAT,0,jungleboat
JUNGLE_BUTTON,0,junglebutton
JUNGLE_DOOR,0,"jungledoor,door:jungle"
JUNGLE_FENCE,0,junglefence
JUNGLE_FENCE_GATE,0,junglefencegate
JUNGLE_LEAVES,0,jungleleaves
JUNGLE_LOG,0,junglelog
JUNGLE_PLANKS,0,jungleplanks
JUNGLE_PRESSURE_PLATE,0,junglepressureplate
JUNGLE_SAPLING,0,junglesapling
JUNGLE_SIGN,0,junglesign
JUNGLE_SLAB,0,"jungleslab,slab:jungle"
JUNGLE_STAIRS,0,"junglestairs,stairs:jungle"
JUNGLE_TRAPDOOR,0,jungletrapdoor
JUNGLE_WALL_SIGN,0,junglewallsign
JUNGLE_WOOD,0,"junglewood,wood:jungle"
KELP,0,kelp
KELP_PLANT,0,kelpplant
KNOWLEDGE_BOOK,0,knowledgebook
LADDER,0,ladder
LANTERN,0,lantern
LAPIS_BLOCK,0,lapisblock
LAPIS_LAZULI,0,lapislazuli
LAPIS_ORE,0,"lapisore,ore:lapis"
LARGE_AMETHYST_BUD,0,largeamethystbud
LARGE_FERN,0,largefern
LAVA,0,lava
LAVA_BUCKET,0,lavabucket
LAVA_CAULDRON,0,lavacauldron
LEAD,0,lead
LEATHER,0,leather
LEATHER_BOOTS,0,leatherboots
LEATHER_CHESTPLATE,0,leatherchestplate
LEATHER_HELMET,0,leatherhelmet
LEATHER_HORSE_ARMOR,0,leatherhorsearmor
LEATHER_LEGGINGS,0,leatherleggings
LECTERN,0,lectern
LEGACY_ACACIA_DOOR,0,None
LEGACY_ACACIA_DOOR_ITEM,0,None
LEGACY_ACACIA_FENCE,0,None
LEGACY_ACACIA_FENCE_GATE,0,None
LEGACY_ACACIA_STAIRS,0,None
LEGACY_ACTIVATOR_RAIL,0,None
LEGACY_AIR,0,None
LEGACY_ANVIL,0,None
LEGACY_APPLE,0,None
LEGACY_ARMOR_STAND,0,None
LEGACY_ARROW,0,None
LEGACY_BAKED_POTATO,0,None
LEGACY_BANNER,0,None
LEGACY_BARRIER,0,None
LEGACY_BEACON,0,None
LEGACY_BED,0,None
